txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,is_valid_utr,date,year_month,hour,day_name
TXN00019878,2026-02-27 00:32:52,USR49790,MCH4129,9165.92,UTR0142479951,5999,SUCCESS,True,2026-02-27,2026-02,0,Friday
TXN00001754,2026-02-15 11:17:28,USR55953,MCH1973,6037.62,UTR0012624578,7011,SUCCESS,True,2026-02-15,2026-02,11,Sunday
TXN00003360,2026-01-28 17:03:57,USR49817,MCH1069,16491.17,,4131,PENDING,False,2026-01-28,2026-01,17,Wednesday
TXN00006059,2026-02-15 16:59:56,USR40653,MCH8186,21171.16,UTR7565880309,7011,PENDING,True,2026-02-15,2026-02,16,Sunday
TXN00006622,2026-02-26 19:25:48,USR38478,MCH1047,10165.1,,5912,SUCCESS,False,2026-02-26,2026-02,19,Thursday
TXN00008011,2026-01-16 01:48:55,USR73253,MCH3991,20986.81,UTR9731233726,7011,SUCCESS,True,2026-01-16,2026-01,1,Friday
TXN00010703,2026-03-09 18:35:09,USR72895,MCH6596,4152.07,,5411,SUCCESS,False,2026-03-09,2026-03,18,Monday
TXN00003867,2026-02-17 10:34:10,USR51184,MCH4566,10335.18,UTR5896670868,5411,SUCCESS,True,2026-02-17,2026-02,10,Tuesday
TXN00000870,2026-01-15 20:03:43,USR80481,MCH4729,23653.43,UTR6655034941,7011,SUCCESS,True,2026-01-15,2026-01,20,Thursday
TXN00010218,2026-03-12 15:49:15,USR53938,MCH4339,7883.26,UTR2283665954,4131,SUCCESS,True,2026-03-12,2026-03,15,Thursday
TXN00012905,2026-02-03 14:51:48,USR19863,MCH1571,21598.03,UTR0765659537,5999,SUCCESS,True,2026-02-03,2026-02,14,Tuesday
TXN00008962,2026-03-17 17:07:36,USR34873,MCH9172,12992.35,UTR3618696004,5411,SUCCESS,True,2026-03-17,2026-03,17,Tuesday
TXN00018020,2026-01-14 08:54:28,USR88323,MCH4980,1560.66,UTR3051752865,5812,SUCCESS,True,2026-01-14,2026-01,8,Wednesday
TXN00003784,2026-01-22 01:41:06,USR44961,MCH3233,20665.51,UTR4923716911,5411,SUCCESS,True,2026-01-22,2026-01,1,Thursday
TXN00016746,2026-03-28 11:26:04,USR31566,MCH1717,13114.14,UTR2346103266,5411,SUCCESS,True,2026-03-28,2026-03,11,Saturday
TXN00004190,2026-02-02 11:59:30,USR58774,MCH2095,17518.28,UTR8500535627,5912,SUCCESS,True,2026-02-02,2026-02,11,Monday
TXN00004758,2026-01-12 17:00:13,USR81036,MCH4927,19453.38,UTR7572549329,5912,SUCCESS,True,2026-01-12,2026-01,17,Monday
TXN00014190,2026-02-01 00:00:00,USR21867,MCH9309,15686.84,UTR9819890309,5812,SUCCESS,True,2026-02-01,2026-02,0,Sunday
TXN00016802,2026-02-17 09:43:33,USR87377,MCH3613,17501.99,UTR8127314145,5912,SUCCESS,True,2026-02-17,2026-02,9,Tuesday
TXN00004774,2026-03-27 12:51:11,USR71645,MCH3896,20473.54,UTR1765748376,5912,SUCCESS,True,2026-03-27,2026-03,12,Friday
TXN00016040,2026-03-15 21:13:50,USR91958,MCH2151,9770.15,UTR2461677531,7011,FAILED,True,2026-03-15,2026-03,21,Sunday
TXN00005156,2026-03-19 18:02:18,USR35725,MCH1108,7531.15,UTR1869843576,5999,FAILED,True,2026-03-19,2026-03,18,Thursday
TXN00008291,2026-03-10 02:12:46,USR36163,MCH1323,24236.29,UTR9012007554,7011,SUCCESS,True,2026-03-10,2026-03,2,Tuesday
TXN00015418,2026-01-25 22:17:43,USR68191,MCH6764,10020.73,UTR5621512454,7011,SUCCESS,True,2026-01-25,2026-01,22,Sunday
TXN00009024,2026-03-27 00:43:20,USR42181,MCH1753,7646.36,UTR6227561953,5812,SUCCESS,True,2026-03-27,2026-03,0,Friday
TXN00015012,2026-01-19 22:33:44,USR39273,MCH4946,4294.09,UTR1824544230,5812,SUCCESS,True,2026-01-19,2026-01,22,Monday
TXN00010743,2026-02-22 09:26:16,USR28581,MCH6641,5732.39,,5999,SUCCESS,False,2026-02-22,2026-02,9,Sunday
TXN00001353,2026-01-04 21:44:47,USR14485,MCH9642,10971.0,UTR2772098984,5912,FAILED,True,2026-01-04,2026-01,21,Sunday
TXN00010502,2026-03-15 15:13:07,USR75205,MCH7430,668.42,UTR7463311294,5999,SUCCESS,True,2026-03-15,2026-03,15,Sunday
TXN00009381,2026-03-12 09:17:20,USR33991,MCH7817,306.66,UTR2318802641,5812,SUCCESS,True,2026-03-12,2026-03,9,Thursday
TXN00018847,2026-02-22 16:49:34,USR56189,MCH1350,19399.67,,5411,SUCCESS,False,2026-02-22,2026-02,16,Sunday
TXN00019305,2026-03-28 07:14:23,USR68724,MCH7516,18389.08,UTR0612797346,5912,SUCCESS,True,2026-03-28,2026-03,7,Saturday
TXN00009244,2026-03-23 21:03:13,USR92253,MCH3803,17601.36,UTR5160064774,5812,SUCCESS,True,2026-03-23,2026-03,21,Monday
TXN00019552,2026-03-13 04:47:34,USR84838,MCH6948,278.37,UTR0042056447,5912,SUCCESS,True,2026-03-13,2026-03,4,Friday
TXN00019096,2026-01-28 20:29:27,USR56078,MCH1325,6631.87,,4131,SUCCESS,False,2026-01-28,2026-01,20,Wednesday
TXN00011199,2026-01-10 22:39:03,USR88588,MCH5813,12206.62,UTR1901647745,5411,SUCCESS,True,2026-01-10,2026-01,22,Saturday
TXN00001704,2026-03-11 23:53:05,USR53117,MCH2628,12658.49,UTR8969517171,5812,SUCCESS,True,2026-03-11,2026-03,23,Wednesday
TXN00005077,2026-01-24 13:15:42,USR84934,MCH7393,15358.51,UTR1989947954,5812,PENDING,True,2026-01-24,2026-01,13,Saturday
TXN00017121,2026-03-30 17:50:33,USR99760,MCH2071,5538.67,UTR5086888972,4131,SUCCESS,True,2026-03-30,2026-03,17,Monday
TXN00007527,2026-01-25 15:20:41,USR42633,MCH3633,14638.53,UTR1962153199,7011,SUCCESS,True,2026-01-25,2026-01,15,Sunday
TXN00017645,2026-01-26 14:43:35,USR65480,MCH7220,23957.88,UTR7807306364,7011,SUCCESS,True,2026-01-26,2026-01,14,Monday
TXN00005115,2026-01-24 02:58:14,USR79865,MCH4327,7137.29,UTR2585777242,5912,SUCCESS,True,2026-01-24,2026-01,2,Saturday
TXN00003210,2026-02-06 21:54:27,USR97981,MCH9742,15267.56,UTR6968145456,5912,SUCCESS,True,2026-02-06,2026-02,21,Friday
TXN00004412,2026-03-26 15:51:32,USR52412,MCH4698,114.64,,4131,SUCCESS,False,2026-03-26,2026-03,15,Thursday
TXN00006417,2026-03-08 10:55:01,USR27253,MCH8795,9644.96,UTR2098960228,5812,SUCCESS,True,2026-03-08,2026-03,10,Sunday
TXN00012206,2026-03-14 14:33:17,USR22963,MCH4772,324.69,UTR8721008290,4131,SUCCESS,True,2026-03-14,2026-03,14,Saturday
TXN00002451,2026-03-27 19:07:43,USR29739,MCH2497,6763.49,UTR0533274099,7011,SUCCESS,True,2026-03-27,2026-03,19,Friday
TXN00009248,2026-02-15 17:04:57,USR14598,MCH8918,11262.13,UTR3365878511,5912,SUCCESS,True,2026-02-15,2026-02,17,Sunday
TXN00013433,2026-03-07 06:26:47,USR73313,MCH2726,7282.17,UTR1517757030,5411,PENDING,True,2026-03-07,2026-03,6,Saturday
TXN00004998,2026-02-05 16:46:28,USR79794,MCH5179,8202.79,UTR2249957239,5411,FAILED,True,2026-02-05,2026-02,16,Thursday
TXN00007388,2026-01-26 16:22:40,USR11522,MCH6245,24397.01,UTR9646719338,5411,SUCCESS,True,2026-01-26,2026-01,16,Monday
TXN00019965,2026-03-05 07:29:05,USR29106,MCH3950,4101.01,UTR7764122186,5912,SUCCESS,True,2026-03-05,2026-03,7,Thursday
TXN00010117,2026-02-06 12:02:47,USR12427,MCH9238,2572.0,UTR7697309684,7011,SUCCESS,True,2026-02-06,2026-02,12,Friday
TXN00013196,2026-03-29 01:50:42,USR38624,MCH2953,21251.0,,5411,PENDING,False,2026-03-29,2026-03,1,Sunday
TXN00017011,2026-01-10 11:03:56,USR96337,MCH7583,23206.85,UTR6031495287,5999,SUCCESS,True,2026-01-10,2026-01,11,Saturday
TXN00003170,2026-03-10 19:29:00,USR13980,MCH8711,10247.68,UTR7133831286,5411,SUCCESS,True,2026-03-10,2026-03,19,Tuesday
TXN00002033,2026-02-26 22:33:45,USR69594,MCH8676,11604.0,UTR0086676442,5411,SUCCESS,True,2026-02-26,2026-02,22,Thursday
TXN00008928,2026-03-27 10:51:21,USR30050,MCH9931,4112.98,UTR1156789003,4131,SUCCESS,True,2026-03-27,2026-03,10,Friday
TXN00013694,2026-02-25 15:40:51,USR99839,MCH9002,4222.54,UTR3226648226,7011,SUCCESS,True,2026-02-25,2026-02,15,Wednesday
TXN00004406,2026-03-20 12:28:37,USR61060,MCH3443,17111.01,UTR7822120158,5912,FAILED,True,2026-03-20,2026-03,12,Friday
TXN00014729,2026-01-13 02:03:13,USR12425,MCH1952,23268.84,UTR8024266614,5812,SUCCESS,True,2026-01-13,2026-01,2,Tuesday
TXN00001286,2026-03-08 00:00:00,USR59811,MCH3567,12947.61,,5812,FAILED,False,2026-03-08,2026-03,0,Sunday
TXN00019587,2026-03-27 02:40:35,USR71133,MCH5069,20832.0,UTR0627005149,5411,SUCCESS,True,2026-03-27,2026-03,2,Friday
TXN00011261,2026-01-08 15:09:46,USR48664,MCH2098,6834.31,UTR2663082327,5912,SUCCESS,True,2026-01-08,2026-01,15,Thursday
TXN00005766,2026-03-15 00:00:00,USR71994,MCH6372,18438.41,UTR8376823708,5999,SUCCESS,True,2026-03-15,2026-03,0,Sunday
TXN00004854,2026-02-18 01:10:19,USR29265,MCH4020,8571.0,UTR1193050024,5999,SUCCESS,True,2026-02-18,2026-02,1,Wednesday
TXN00000691,2026-05-02 08:41:51,USR37132,MCH8909,8098.74,UTR3111317636,5912,SUCCESS,True,2026-05-02,2026-05,8,Saturday
TXN00016261,2026-01-10 17:33:42,USR43792,MCH3967,10985.41,UTR2915179871,5411,SUCCESS,True,2026-01-10,2026-01,17,Saturday
TXN00008433,2026-02-05 01:01:07,USR40614,MCH7102,1610.45,,4131,SUCCESS,False,2026-02-05,2026-02,1,Thursday
TXN00000812,2026-01-12 18:47:09,USR76662,MCH6413,20974.06,UTR5701142166,7011,SUCCESS,True,2026-01-12,2026-01,18,Monday
TXN00009993,2026-01-24 02:27:27,USR44137,MCH9307,11783.05,UTR9111522308,7011,SUCCESS,True,2026-01-24,2026-01,2,Saturday
TXN00003215,2026-01-04 01:33:52,USR10255,MCH6246,5747.66,UTR1326708064,5411,SUCCESS,True,2026-01-04,2026-01,1,Sunday
TXN00011883,2026-03-09 22:13:38,USR80657,MCH7276,4251.39,UTR4134058411,5812,SUCCESS,True,2026-03-09,2026-03,22,Monday
TXN00019030,2026-02-21 05:45:41,USR48500,MCH5731,62.0,UTR7572411088,4131,SUCCESS,True,2026-02-21,2026-02,5,Saturday
TXN00005385,2026-03-30 17:43:39,USR32396,MCH1104,16211.0,UTR9477020260,7011,SUCCESS,True,2026-03-30,2026-03,17,Monday
TXN00012011,2026-08-01 23:36:52,USR75433,MCH8077,23996.26,UTR9690005159,5999,SUCCESS,True,2026-08-01,2026-08,23,Saturday
TXN00014946,2026-01-10 17:25:48,USR78652,MCH7609,24956.74,UTR7086082438,5411,SUCCESS,True,2026-01-10,2026-01,17,Saturday
TXN00016021,2026-01-04 23:37:39,USR42747,MCH6089,12243.59,UTR1029373676,5999,SUCCESS,True,2026-01-04,2026-01,23,Sunday
TXN00008932,2026-02-13 00:00:00,USR61605,MCH3543,5693.27,UTR3882724269,7011,SUCCESS,True,2026-02-13,2026-02,0,Friday
TXN00004442,2026-03-19 17:33:51,USR57281,MCH7030,20767.26,UTR2523705714,5999,SUCCESS,True,2026-03-19,2026-03,17,Thursday
TXN00009443,2026-01-09 23:46:59,USR42955,MCH7941,5945.53,UTR3561196682,5411,SUCCESS,True,2026-01-09,2026-01,23,Friday
TXN00017292,2026-01-08 03:26:39,USR19941,MCH9701,20246.5,UTR9709306222,7011,SUCCESS,True,2026-01-08,2026-01,3,Thursday
TXN00004333,2026-02-10 09:17:34,USR70599,MCH2035,11001.99,UTR8979533502,5999,SUCCESS,True,2026-02-10,2026-02,9,Tuesday
TXN00000323,2026-01-24 00:00:00,USR75529,MCH2122,16508.33,UTR8199494940,5912,SUCCESS,True,2026-01-24,2026-01,0,Saturday
TXN00018871,2026-01-26 16:22:13,USR61375,MCH1217,586.35,UTR4540748277,5411,FAILED,True,2026-01-26,2026-01,16,Monday
TXN00008236,2026-03-14 07:20:02,USR75942,MCH9544,13705.06,UTR3041240748,5411,SUCCESS,True,2026-03-14,2026-03,7,Saturday
TXN00011935,2026-02-08 03:41:57,USR92358,MCH2564,9707.35,UTR3644052703,5411,PENDING,True,2026-02-08,2026-02,3,Sunday
TXN00002943,2026-01-22 21:23:01,USR26241,MCH6068,7421.03,UTR9529410335,5812,SUCCESS,True,2026-01-22,2026-01,21,Thursday
TXN00008210,2026-03-16 13:54:32,USR26569,MCH1894,3949.95,UTR6605725126,4131,PENDING,True,2026-03-16,2026-03,13,Monday
TXN00014613,2026-02-17 17:36:34,USR91520,MCH3305,16932.98,UTR0317106285,5411,SUCCESS,True,2026-02-17,2026-02,17,Tuesday
TXN00001451,2026-03-11 13:48:24,USR85654,MCH3499,12434.4,UTR1546422344,4131,FAILED,True,2026-03-11,2026-03,13,Wednesday
TXN00005126,2026-03-29 02:49:52,USR24213,MCH7397,15262.97,UTR8371066534,7011,FAILED,True,2026-03-29,2026-03,2,Sunday
TXN00002315,2026-03-04 14:10:54,USR84906,MCH2395,24820.0,UTR9595625661,7011,PENDING,True,2026-03-04,2026-03,14,Wednesday
TXN00009631,2026-01-28 00:00:00,USR34441,MCH1147,3964.44,UTR8725981269,5411,FAILED,True,2026-01-28,2026-01,0,Wednesday
TXN00012167,2026-01-05 10:03:01,USR16679,MCH5107,21522.77,UTR1851523112,5912,SUCCESS,True,2026-01-05,2026-01,10,Monday
TXN00000087,2026-03-25 01:02:05,USR54754,MCH4921,18242.86,UTR4666911646,5999,SUCCESS,True,2026-03-25,2026-03,1,Wednesday
TXN00012935,2026-01-10 00:17:06,USR73126,MCH2681,16452.19,UTR6328919678,5411,SUCCESS,True,2026-01-10,2026-01,0,Saturday
TXN00017136,2026-01-28 12:50:46,USR48365,MCH6112,23803.58,UTR5732840178,5912,FAILED,True,2026-01-28,2026-01,12,Wednesday
TXN00005249,2026-01-26 03:05:44,USR13387,MCH1116,11427.63,,5812,SUCCESS,False,2026-01-26,2026-01,3,Monday
TXN00002945,2026-02-20 09:07:10,USR52799,MCH8489,18977.54,UTR6715773675,4131,SUCCESS,True,2026-02-20,2026-02,9,Friday
TXN00012446,2026-01-05 00:00:00,USR22905,MCH5844,162.13,,5999,SUCCESS,False,2026-01-05,2026-01,0,Monday
TXN00003429,2026-07-03 11:28:06,USR60879,MCH7854,21612.19,UTR7363147636,7011,SUCCESS,True,2026-07-03,2026-07,11,Friday
TXN00009386,2026-01-02 19:37:01,USR95994,MCH7538,21916.19,UTR3298391297,5999,SUCCESS,True,2026-01-02,2026-01,19,Friday
TXN00017117,2026-02-15 14:11:14,USR67783,MCH8167,2095.9,UTR9772545366,5411,FAILED,True,2026-02-15,2026-02,14,Sunday
TXN00012939,2026-02-20 14:48:02,USR26791,MCH9938,4255.37,UTR5144194977,4131,PENDING,True,2026-02-20,2026-02,14,Friday
TXN00012431,2026-03-30 01:56:49,USR24570,MCH8970,24649.44,UTR1308352310,5999,SUCCESS,True,2026-03-30,2026-03,1,Monday
TXN00013023,2026-01-09 22:57:17,USR73321,MCH5166,23832.78,UTR4338856707,5812,SUCCESS,True,2026-01-09,2026-01,22,Friday
TXN00014581,2026-01-29 00:08:56,USR38444,MCH2298,12053.79,UTR4661729436,5411,FAILED,True,2026-01-29,2026-01,0,Thursday
TXN00003801,2026-01-24 13:16:59,USR21950,MCH2124,7416.0,UTR7781963524,4131,SUCCESS,True,2026-01-24,2026-01,13,Saturday
TXN00010344,2026-01-10 10:42:26,USR46396,MCH2607,17622.85,UTR8738845964,4131,FAILED,True,2026-01-10,2026-01,10,Saturday
TXN00006797,2026-02-23 01:42:20,USR75518,MCH3141,24040.67,UTR2743136612,5411,SUCCESS,True,2026-02-23,2026-02,1,Monday
TXN00006927,2026-03-17 01:57:45,USR65372,MCH4081,10081.94,UTR6720994048,5411,SUCCESS,True,2026-03-17,2026-03,1,Tuesday
TXN00003463,2026-02-01 02:38:49,USR54573,MCH3707,15902.0,UTR9854130701,7011,SUCCESS,True,2026-02-01,2026-02,2,Sunday
TXN00016076,2026-02-28 04:07:45,USR39439,MCH7344,4409.92,UTR7016078542,5411,SUCCESS,True,2026-02-28,2026-02,4,Saturday
TXN00005642,2026-02-17 11:40:41,USR56634,MCH7951,20489.0,UTR2386042156,4131,SUCCESS,True,2026-02-17,2026-02,11,Tuesday
TXN00015344,2026-02-25 15:08:40,USR69522,MCH4152,94.44,UTR3352445844,5999,SUCCESS,True,2026-02-25,2026-02,15,Wednesday
TXN00001139,2026-02-26 11:07:21,USR16295,MCH7648,12019.86,UTR3104863290,5912,SUCCESS,True,2026-02-26,2026-02,11,Thursday
TXN00012426,2026-01-09 03:39:52,USR71926,MCH9679,20807.32,UTR6960327141,5812,FAILED,True,2026-01-09,2026-01,3,Friday
TXN00018819,2026-03-07 19:47:00,USR54007,MCH5313,5611.06,UTR9956296219,5812,SUCCESS,True,2026-03-07,2026-03,19,Saturday
TXN00016612,2026-02-28 17:56:47,USR96593,MCH2300,13152.07,UTR4943974550,5411,SUCCESS,True,2026-02-28,2026-02,17,Saturday
TXN00012528,2026-01-30 09:34:30,USR49355,MCH2855,40.08,UTR8753742433,7011,SUCCESS,True,2026-01-30,2026-01,9,Friday
TXN00010884,2026-03-23 11:47:04,USR56714,MCH7230,15009.06,UTR3692241815,7011,SUCCESS,True,2026-03-23,2026-03,11,Monday
TXN00001742,2026-01-16 23:24:58,USR21853,MCH3213,18343.02,UTR4791592661,5411,SUCCESS,True,2026-01-16,2026-01,23,Friday
TXN00015016,2026-02-20 11:48:52,USR19065,MCH5532,21220.32,UTR2404307244,7011,SUCCESS,True,2026-02-20,2026-02,11,Friday
TXN00003778,2026-03-20 02:58:18,USR41546,MCH2001,14169.47,UTR8652965775,5812,SUCCESS,True,2026-03-20,2026-03,2,Friday
TXN00009723,2026-03-15 12:07:08,USR26817,MCH5466,17855.03,UTR3147546416,5912,SUCCESS,True,2026-03-15,2026-03,12,Sunday
TXN00012525,2026-02-28 10:29:57,USR34371,MCH8416,414.08,UTR3088291605,5812,SUCCESS,True,2026-02-28,2026-02,10,Saturday
TXN00011932,2026-02-07 17:12:11,USR99996,MCH6976,14143.45,UTR1919385534,5411,SUCCESS,True,2026-02-07,2026-02,17,Saturday
TXN00011826,2026-02-05 06:51:47,USR68414,MCH2645,7269.14,UTR8970529830,5411,SUCCESS,True,2026-02-05,2026-02,6,Thursday
TXN00001643,2026-03-07 18:56:52,USR53100,MCH9526,13028.74,UTR4149563679,4131,SUCCESS,True,2026-03-07,2026-03,18,Saturday
TXN00005069,2026-05-02 19:38:39,USR55738,MCH1234,23014.19,UTR7500256606,4131,FAILED,True,2026-05-02,2026-05,19,Saturday
TXN00003286,2026-03-19 05:25:43,USR24664,MCH3559,1902.0,,5411,SUCCESS,False,2026-03-19,2026-03,5,Thursday
TXN00013315,2026-03-03 00:00:00,USR71290,MCH3814,12507.31,UTR1572747750,5411,SUCCESS,True,2026-03-03,2026-03,0,Tuesday
TXN00015414,2026-03-05 08:45:45,USR16451,MCH3605,7691.24,UTR0897272593,7011,SUCCESS,True,2026-03-05,2026-03,8,Thursday
TXN00005833,2026-02-01 03:40:38,USR22878,MCH8305,20403.0,UTR5713373795,7011,FAILED,True,2026-02-01,2026-02,3,Sunday
TXN00019311,2026-01-14 06:48:32,USR64897,MCH3683,20625.1,UTR8470061335,5411,SUCCESS,True,2026-01-14,2026-01,6,Wednesday
TXN00003163,2026-02-27 15:28:43,USR28591,MCH3678,7533.14,UTR5359473336,5999,SUCCESS,True,2026-02-27,2026-02,15,Friday
TXN00017743,2026-01-15 14:58:12,USR64677,MCH3758,16716.44,UTR1128413643,5411,SUCCESS,True,2026-01-15,2026-01,14,Thursday
TXN00018523,2026-03-01 08:18:34,USR46807,MCH7187,11523.95,UTR6919216806,5812,SUCCESS,True,2026-03-01,2026-03,8,Sunday
TXN00018271,2026-03-20 23:34:38,USR77331,MCH7589,3892.71,UTR7155635318,4131,FAILED,True,2026-03-20,2026-03,23,Friday
TXN00002028,2026-06-02 04:19:48,USR35317,MCH7640,24532.61,UTR9263523244,5999,SUCCESS,True,2026-06-02,2026-06,4,Tuesday
TXN00019564,2026-02-17 01:53:55,USR55010,MCH2692,4652.0,UTR7103727147,7011,SUCCESS,True,2026-02-17,2026-02,1,Tuesday
TXN00011690,2026-02-21 13:28:04,USR96160,MCH7830,16340.69,UTR0011159937,5411,SUCCESS,True,2026-02-21,2026-02,13,Saturday
TXN00003537,2026-01-16 23:23:57,USR76872,MCH9797,6419.01,UTR2003114778,5411,SUCCESS,True,2026-01-16,2026-01,23,Friday
TXN00017661,2026-01-08 13:47:31,USR10342,MCH8398,12275.27,,5912,PENDING,False,2026-01-08,2026-01,13,Thursday
TXN00001519,2026-02-15 22:06:52,USR80707,MCH9146,6094.62,,5411,SUCCESS,False,2026-02-15,2026-02,22,Sunday
TXN00015211,2026-03-21 03:06:57,USR17420,MCH3550,22704.77,UTR5697153587,4131,SUCCESS,True,2026-03-21,2026-03,3,Saturday
TXN00003538,2026-02-01 20:34:10,USR11594,MCH4728,8889.44,UTR9115985248,5999,PENDING,True,2026-02-01,2026-02,20,Sunday
TXN00008812,2026-01-10 16:05:36,USR73868,MCH8307,10054.78,UTR4795118305,5999,SUCCESS,True,2026-01-10,2026-01,16,Saturday
TXN00011406,2026-02-05 16:12:01,USR26740,MCH9094,14760.43,UTR0331675439,7011,SUCCESS,True,2026-02-05,2026-02,16,Thursday
TXN00012359,2026-01-02 23:47:47,USR57707,MCH3564,3640.84,UTR2045108745,5411,SUCCESS,True,2026-01-02,2026-01,23,Friday
TXN00010772,2026-02-21 03:15:33,USR50278,MCH1845,17460.85,UTR5207070064,5812,SUCCESS,True,2026-02-21,2026-02,3,Saturday
TXN00003821,2026-02-19 18:56:56,USR97970,MCH2414,8776.97,UTR2718901442,5411,SUCCESS,True,2026-02-19,2026-02,18,Thursday
TXN00018282,2026-01-30 09:29:08,USR91452,MCH5334,6610.12,UTR7307399851,7011,FAILED,True,2026-01-30,2026-01,9,Friday
TXN00011565,2026-02-07 23:59:33,USR34331,MCH4027,20211.03,UTR2080186831,5912,FAILED,True,2026-02-07,2026-02,23,Saturday
TXN00013127,2026-03-17 20:40:33,USR95868,MCH9300,4296.11,UTR4634357469,5411,SUCCESS,True,2026-03-17,2026-03,20,Tuesday
TXN00005924,2026-03-25 05:12:49,USR28314,MCH6869,16204.0,UTR7618357027,5812,SUCCESS,True,2026-03-25,2026-03,5,Wednesday
TXN00007803,2026-02-14 09:20:38,USR74131,MCH6189,24659.0,UTR1575526467,5411,SUCCESS,True,2026-02-14,2026-02,9,Saturday
TXN00008042,2026-02-13 04:33:49,USR16039,MCH7313,6714.22,UTR8739610447,5912,SUCCESS,True,2026-02-13,2026-02,4,Friday
TXN00012635,2026-04-03 22:38:56,USR23948,MCH8465,17973.0,UTR8238896913,5411,SUCCESS,True,2026-04-03,2026-04,22,Friday
TXN00008970,2026-03-05 01:36:15,USR48734,MCH6090,1678.0,UTR5740225581,5912,PENDING,True,2026-03-05,2026-03,1,Thursday
TXN00006896,2026-01-02 03:50:14,USR88145,MCH6335,22406.94,,5411,SUCCESS,False,2026-01-02,2026-01,3,Friday
TXN00017022,2026-02-06 15:46:14,USR23537,MCH6799,7448.82,UTR8741979706,5999,SUCCESS,True,2026-02-06,2026-02,15,Friday
TXN00002018,2026-02-16 01:07:27,USR48198,MCH7202,22496.84,UTR1624390050,5999,SUCCESS,True,2026-02-16,2026-02,1,Monday
TXN00007770,2026-01-31 14:58:28,USR50042,MCH1541,17978.38,UTR5375512165,5411,SUCCESS,True,2026-01-31,2026-01,14,Saturday
TXN00004944,2026-01-31 00:41:53,USR18253,MCH2804,9087.75,UTR8911826394,5912,PENDING,True,2026-01-31,2026-01,0,Saturday
TXN00006971,2026-03-21 18:30:42,USR90758,MCH9272,4981.26,UTR5344909026,5999,SUCCESS,True,2026-03-21,2026-03,18,Saturday
TXN00001490,2026-02-26 07:19:09,USR82150,MCH6585,11222.85,UTR5674759263,5999,SUCCESS,True,2026-02-26,2026-02,7,Thursday
TXN00004516,2026-01-22 19:55:23,USR81636,MCH8207,10190.0,UTR5038680010,4131,SUCCESS,True,2026-01-22,2026-01,19,Thursday
TXN00013274,2026-02-27 23:07:17,USR32601,MCH4513,15036.7,UTR3931036198,5999,SUCCESS,True,2026-02-27,2026-02,23,Friday
TXN00019744,2026-02-01 07:44:50,USR98383,MCH2715,11339.3,UTR5107381968,4131,PENDING,True,2026-02-01,2026-02,7,Sunday
TXN00011683,2026-01-10 04:44:43,USR50889,MCH2083,12568.22,UTR7892399168,5999,SUCCESS,True,2026-01-10,2026-01,4,Saturday
TXN00019882,2026-02-02 01:19:44,USR88333,MCH3923,19133.0,,5999,SUCCESS,False,2026-02-02,2026-02,1,Monday
TXN00009629,2026-03-24 02:46:41,USR65918,MCH2368,1199.1,UTR3866454030,5999,SUCCESS,True,2026-03-24,2026-03,2,Tuesday
TXN00007702,2026-03-19 16:30:40,USR24201,MCH8653,18772.25,UTR5402805885,5999,PENDING,True,2026-03-19,2026-03,16,Thursday
TXN00012092,2026-01-22 19:05:07,USR21387,MCH2407,6120.24,UTR7580983361,7011,FAILED,True,2026-01-22,2026-01,19,Thursday
TXN00007843,2026-02-13 18:16:28,USR14687,MCH5247,1690.34,UTR6685256456,7011,SUCCESS,True,2026-02-13,2026-02,18,Friday
TXN00010414,2026-01-01 14:47:44,USR36718,MCH9782,7223.77,UTR3319647601,7011,FAILED,True,2026-01-01,2026-01,14,Thursday
TXN00005402,2026-01-18 01:04:36,USR38032,MCH3965,24168.69,UTR7264997340,5411,SUCCESS,True,2026-01-18,2026-01,1,Sunday
TXN00000084,2026-03-17 01:22:47,USR83473,MCH6040,1598.32,UTR8289684568,5812,SUCCESS,True,2026-03-17,2026-03,1,Tuesday
TXN00005065,2026-01-09 09:17:34,USR85454,MCH5808,18430.94,UTR1756005586,5411,SUCCESS,True,2026-01-09,2026-01,9,Friday
TXN00013809,2026-01-03 21:56:45,USR62437,MCH3358,7298.55,UTR4333479891,5912,SUCCESS,True,2026-01-03,2026-01,21,Saturday
TXN00004664,2026-03-03 15:17:08,USR27795,MCH4503,20719.44,UTR7347285758,5411,FAILED,True,2026-03-03,2026-03,15,Tuesday
TXN00011966,2026-03-13 13:11:57,USR13882,MCH8672,11330.84,UTR9158243489,7011,SUCCESS,True,2026-03-13,2026-03,13,Friday
TXN00012920,2026-01-30 06:37:08,USR22177,MCH7168,12666.46,UTR5245110845,5411,SUCCESS,True,2026-01-30,2026-01,6,Friday
TXN00015650,2026-01-24 07:19:34,USR13526,MCH4723,3590.97,UTR2344057683,5812,SUCCESS,True,2026-01-24,2026-01,7,Saturday
TXN00000214,2026-01-18 08:17:20,USR72072,MCH3068,5614.49,UTR3927712497,5411,SUCCESS,True,2026-01-18,2026-01,8,Sunday
TXN00001317,2026-01-29 00:30:41,USR71579,MCH5287,13164.8,UTR6509872213,4131,SUCCESS,True,2026-01-29,2026-01,0,Thursday
TXN00019204,2026-02-27 02:19:39,USR66971,MCH4731,1096.28,,5812,SUCCESS,False,2026-02-27,2026-02,2,Friday
